n_bits,tables_num,pat,type,ratio,ns_avg,ns_std,ns_perc25,ns_median,ns_perc75
15,2,gamma::L2M::NoTable,read_unbuff,0.999989,5.350053272727274,0.012352009683374672,5.334411,5.354038,5.359497
15,2,gamma::L2M::Table,read_buff,0.999986,3.6696856363636363,0.0811768094781665,3.593791,3.651938,3.705645
15,2,gamma::L2M::Table,read_unbuff,0.999986,5.001076181818182,0.09850443959418097,4.964813,4.966407,4.985405
15,2,zeta3::M2L::NoTable,read_buff,0.775942,7.824351636363636,1.9347551324445311,7.223358,7.241255,7.247755
15,2,zeta3::M2L::NoTable,read_unbuff,0.775942,8.96354909090909,0.02153956883252088,8.949857,8.958782,8.976598
15,2,zeta3::M2L::Table,read_buff,0.777048,6.615342909090909,1.9320180562873865,6.025679,6.033637,6.042484
15,2,zeta3::M2L::Table,read_unbuff,0.777048,9.276346454545454,1.8577659253448142,8.685851,8.716705,8.739706
15,2,zeta3::L2M::NoTable,read_buff,0.77667,7.245912090909091,0.049041890339697455,7.198566,7.254279,7.264882
15,2,zeta3::L2M::NoTable,read_unbuff,0.77667,9.086318,1.9308184899682828,8.47253,8.514244,8.532642
15,2,zeta3::L2M::Table,read_buff,0.77717,7.369413272727273,2.4908024452495257,6.239834,6.242617,6.271274
15,2,zeta3::L2M::Table,read_unbuff,0.77717,8.45047109090909,0.02115957276721104,8.429889,8.451424,8.462635
15,2,delta::M2L::Table,read_buff,0.92864,5.328214181818182,1.8573666626536516,4.738166,4.765325,4.772777
15,2,delta::M2L::Table,read_unbuff,0.92864,6.942322909090909,0.011931959976923838,6.937503,6.944451,6.948528
15,2,delta::M2L::NoTable,read_buff,0.929089,4.592337454545455,0.03400826092102809,4.582437,4.590332,4.605138
15,2,delta::M2L::NoTable,read_unbuff,0.929089,8.201523272727272,1.9270017643259745,7.603944,7.624113,7.641426
15,2,delta::L2M::Table,read_buff,0.929444,4.889013,0.0109213004537005,4.88188,4.885746,4.895312
15,2,delta::L2M::Table,read_unbuff,0.929444,7.447676272727273,1.9360457642602404,6.849835,6.869656,6.871691
15,2,delta::L2M::NoTable,read_buff,0.929019,3.8905605454545453,0.007481136496063113,3.884502,3.888247,3.897631
15,2,delta::L2M::NoTable,read_unbuff,0.929019,8.113443454545454,2.5893235877116774,6.949619,6.954878,6.965078
15,2,delta_gamma::M2L::Table,read_buff,0.928762,5.290218818181818,0.038303135722335416,5.26591,5.279127,5.29949
15,2,delta_gamma::M2L::Table,read_unbuff,0.928762,7.870490909090909,1.9340330058350843,7.274957,7.285287,7.299196
15,2,delta_gamma::M2L::NoTable,read_buff,0.928815,5.073621727272727,0.034493336385716555,5.048981,5.072177,5.077839
15,2,delta_gamma::M2L::NoTable,read_unbuff,0.928815,9.078814363636365,1.9380281594712847,8.453634,8.562364,8.591092
15,2,delta_gamma::L2M::Table,read_buff,0.929823,5.912163727272728,0.037415548540923216,5.873068,5.913704,5.932814
15,2,delta_gamma::L2M::Table,read_unbuff,0.929823,8.061434272727272,1.873386561501341,7.462702,7.482953,7.485634
15,2,delta_gamma::L2M::NoTable,read_buff,0.929002,5.515603727272728,0.13485756743994076,5.405463,5.486446,5.592384
15,2,delta_gamma::L2M::NoTable,read_unbuff,0.929002,9.134940272727274,1.9183548003870967,8.44156,8.561111,8.630233
16,1,unary::M2L::NoTable,read_buff,0.999984,1.6303771818181816,0.014956070692653051,1.617329,1.62425,1.63723
16,1,unary::M2L::NoTable,read_unbuff,0.999984,3.983777272727273,1.837913905771328,3.428102,3.429343,3.430348
16,1,unary::M2L::Table,read_buff,0.999982,3.8990599090909086,1.9272169434798179,3.310202,3.314081,3.32127
16,1,unary::M2L::Table,read_unbuff,0.999982,5.457631727272728,0.012834870292222291,5.446619,5.457823,5.463817
16,1,unary::L2M::NoTable,read_buff,0.999986,2.204948636363636,1.916963602956106,1.623676,1.627388,1.63057
16,1,unary::L2M::NoTable,read_unbuff,0.999986,2.99182,0.007096861475328381,2.985935,2.989625,2.992847
16,1,unary::L2M::Table,read_buff,0.999985,3.2802979090909092,0.002040958032618284,3.278632,3.279799,3.281597
16,1,unary::L2M::Table,read_unbuff,0.999985,5.601085818181818,1.9191482746806625,5.012288,5.025177,5.035435
16,1,gamma::M2L::NoTable,read_buff,0.999984,2.307033181818182,0.013817140933045261,2.303221,2.308616,2.309655
16,1,gamma::M2L::NoTable,read_unbuff,0.999984,6.35957609090909,1.8506547676196363,5.792227,5.798677,5.821143
16,1,gamma::M2L::Table,read_buff,0.999986,3.555583727272727,0.1144481037012767,3.457432,3.529601,3.636196
16,1,gamma::M2L::Table,read_unbuff,0.999986,5.950733636363636,1.914622854632435,5.30601,5.330892,5.472306
16,1,gamma::L2M::NoTable,read_buff,0.999982,2.8018814545454545,1.913003523171788,2.129795,2.143139,2.155746
16,1,gamma::L2M::NoTable,read_unbuff,0.999982,5.253858363636364,0.021449877208379108,5.23187,5.251318,5.265007
16,1,gamma::L2M::Table,read_buff,0.999984,3.5691539090909092,0.07703845224101336,3.517376,3.528836,3.57146
16,1,gamma::L2M::Table,read_unbuff,0.999984,5.630562090909091,1.8407962630126373,4.966068,5.110682,5.128087
16,1,zeta3::M2L::NoTable,read_buff,0.830567,7.296907727272726,0.04456143111950237,7.263816,7.284557,7.293315
16,1,zeta3::M2L::NoTable,read_unbuff,0.830567,9.535685363636363,1.9217467119829954,8.94966,8.957739,8.968416
16,1,zeta3::M2L::Table,read_buff,0.830001,6.406020272727273,1.93368245409111,5.771057,5.831068,5.878189
16,1,zeta3::M2L::Table,read_unbuff,0.830001,8.814136909090909,1.9317171068300067,8.226103,8.233963,8.235906
16,1,zeta3::L2M::NoTable,read_buff,0.830039,8.349304181818182,2.482173655264265,7.212451,7.221962,7.237104
16,1,zeta3::L2M::NoTable,read_unbuff,0.830039,9.090953363636364,1.9244186822835756,8.481926,8.515075,8.538497
16,1,zeta3::L2M::Table,read_buff,0.830148,6.420959909090909,1.8323546605742815,5.837972,5.885888,5.897466
16,1,zeta3::L2M::Table,read_unbuff,0.830148,8.45990090909091,1.9429592595113492,7.857016,7.886807,7.892625
16,1,delta::M2L::Table,read_buff,0.958967,5.145847636363636,1.9311015536508314,4.541937,4.551659,4.592115
16,1,delta::M2L::Table,read_unbuff,0.958967,6.767352454545454,0.0208844386295809,6.753695,6.762243,6.773338
16,1,delta::M2L::NoTable,read_buff,0.958919,4.577915090909091,0.02978844686268329,4.564138,4.570597,4.591439
16,1,delta::M2L::NoTable,read_unbuff,0.958919,8.711585545454545,2.539549014223839,7.55834,7.572462,7.589885
16,1,delta::L2M::Table,read_buff,0.95881,5.357572363636363,1.945037665677108,4.758406,4.769216,4.786413
16,1,delta::L2M::Table,read_unbuff,0.95881,7.191167181818182,1.9281172748407096,6.605392,6.611477,6.619435
16,1,delta::L2M::NoTable,read_buff,0.959181,3.849901,0.04205221743499385,3.821684,3.864975,3.874293
16,1,delta::L2M::NoTable,read_unbuff,0.959181,6.9918285454545455,0.04019107833428625,6.96948,6.985824,7.004502
16,1,delta_gamma::M2L::Table,read_buff,0.95948,5.074768090909091,0.020446230329596516,5.060056,5.071848,5.080201
16,1,delta_gamma::M2L::Table,read_unbuff,0.95948,7.683782181818181,1.855870188048874,7.097666,7.108706,7.155539
16,1,delta_gamma::M2L::NoTable,read_buff,0.958668,5.590999272727273,0.16164585446530372,5.457232,5.534277,5.708709
16,1,delta_gamma::M2L::NoTable,read_unbuff,0.958668,10.067792272727273,2.5797063466445205,8.889597,8.93493,8.952134
16,1,delta_gamma::L2M::Table,read_buff,0.958454,5.519939999999999,0.017974276424935366,5.506593,5.513758,5.527161
16,1,delta_gamma::L2M::Table,read_unbuff,0.958454,8.325213181818182,2.577171596475012,7.141233,7.155217,7.250717
16,1,delta_gamma::L2M::NoTable,read_buff,0.958959,5.608954636363637,0.06632461483834295,5.552982,5.589418,5.629634
16,1,delta_gamma::L2M::NoTable,read_unbuff,0.958959,9.265596818181818,1.9283473092703407,8.594101,8.663012,8.806807
